timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message,packet_size,packet_rate,byte_rate,tcp_flags
2025-08-08T05:06:04.000008Z,126.175.240.223,35412,37.97.68.83,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,598,81,51429,2
2025-08-08T05:06:04.000074Z,228.208.197.140,15540,90.190.30.224,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,735,146,83225,1
2025-08-08T05:06:04.000105Z,223.192.85.134,25978,140.82.61.171,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,202,49,64895,0
2025-08-08T05:06:04.000132Z,81.234.70.132,10082,1.63.205.180,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,117,9,29677,0
2025-08-08T05:06:04.000158Z,62.207.56.162,25790,137.225.120.139,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2182,7,34384,1
2025-08-08T05:06:04.000185Z,34.99.187.1,27278,218.246.3.121,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2847,89,44025,16
2025-08-08T05:06:04.000212Z,90.217.46.174,50916,210.50.62.160,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,388,143,99236,0
2025-08-08T05:06:04.000238Z,30.65.181.28,17250,201.240.62.122,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,73,197,13814,16
2025-08-08T05:06:04.000296Z,175.244.5.130,40372,176.228.70.229,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1652,58,86778,16
2025-08-08T05:06:04.000327Z,119.101.134.145,6138,144.82.120.249,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1503,32,30539,0
2025-08-08T05:06:04.000354Z,192.7.9.144,2183,64.152.205.2,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,385,99,87885,1
2025-08-08T05:06:04.000380Z,6.26.192.120,4738,117.237.88.41,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1402,108,72122,0
2025-08-08T05:06:04.000407Z,223.212.233.165,32071,220.105.231.85,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,253,1,66405,0
2025-08-08T05:06:04.000433Z,182.3.115.200,53047,81.100.179.47,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1257,155,48038,0
2025-08-08T05:06:04.000460Z,229.32.235.181,43385,95.116.98.10,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1362,190,59801,2
2025-08-08T05:06:04.000486Z,121.56.177.238,28925,44.194.101.130,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,542,101,4188,0
2025-08-08T05:06:04.000512Z,212.151.8.15,7425,205.215.52.132,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2907,187,99445,0
2025-08-08T05:06:04.000567Z,106.151.149.50,42958,145.27.144.114,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1055,31,2137,0
2025-08-08T05:06:04.000596Z,102.33.55.243,1464,114.105.8.104,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2518,149,17924,16
2025-08-08T05:06:04.000622Z,86.150.157.45,3881,75.230.253.30,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1265,150,61795,1
2025-08-08T05:06:04.000648Z,19.101.148.156,61217,240.107.124.222,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,285,5,79188,0
2025-08-08T05:06:04.000674Z,216.211.132.35,65074,134.86.230.182,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2745,77,5472,16
2025-08-08T05:06:04.000700Z,142.74.15.71,4930,1.94.204.129,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,2817,24,33637,0
2025-08-08T05:06:04.000727Z,23.65.95.229,31733,221.206.163.139,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,294,4,31929,1
2025-08-08T05:06:04.000753Z,106.220.37.233,8958,107.207.224.212,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,927,9,33727,16
2025-08-08T05:06:04.000779Z,18.25.23.26,37679,237.21.241.250,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2474,172,18579,1
2025-08-08T05:06:04.000806Z,64.208.109.227,30155,211.68.250.119,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,253,135,53826,0
2025-08-08T05:06:04.000844Z,130.117.112.253,58574,41.249.29.59,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2920,168,37526,0
2025-08-08T05:06:04.000873Z,148.210.28.118,43915,31.253.161.38,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,806,78,58700,0
2025-08-08T05:06:04.000900Z,57.39.26.184,27905,154.93.50.128,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,195,93,82984,16
2025-08-08T05:06:04.000926Z,32.4.111.107,54160,216.80.118.243,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,2711,169,45581,0
2025-08-08T05:06:04.000952Z,212.55.96.235,14258,2.226.180.58,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2850,153,64913,0
2025-08-08T05:06:04.000978Z,65.190.245.245,63142,116.241.61.162,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,361,15,19970,2
2025-08-08T05:06:04.001004Z,228.114.171.147,54122,249.59.147.187,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,317,89,53744,1
2025-08-08T05:06:04.001030Z,144.88.23.229,25718,65.239.76.35,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2573,156,81728,16
2025-08-08T05:06:04.001057Z,7.138.180.70,48705,40.135.207.85,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1249,192,44089,2
2025-08-08T05:06:04.001083Z,177.5.125.208,36000,218.95.91.57,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2405,128,27322,2
2025-08-08T05:06:04.001109Z,140.100.89.183,55657,213.94.179.228,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1219,11,16166,16
2025-08-08T05:06:04.001135Z,165.187.156.111,5196,196.40.179.228,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1755,117,40428,0
2025-08-08T05:06:04.001162Z,153.177.182.230,54107,143.207.32.174,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2872,196,75316,16
2025-08-08T05:06:04.001188Z,211.83.106.162,54244,199.206.90.117,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,2409,159,61625,2
2025-08-08T05:06:04.001214Z,5.219.249.225,51859,96.228.65.118,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,171,160,66806,0
2025-08-08T05:06:04.001240Z,228.68.177.9,14831,172.19.238.167,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1536,145,24057,2
2025-08-08T05:06:04.001265Z,164.183.211.155,24128,88.99.8.117,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,130,189,55305,16
2025-08-08T05:06:04.001291Z,46.92.56.65,56174,212.229.150.104,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1057,19,91614,2
2025-08-08T05:06:04.001317Z,139.182.19.147,7906,151.24.78.115,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,2735,25,91579,16
2025-08-08T05:06:04.001343Z,120.222.186.16,23939,202.219.86.180,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2861,193,84398,2
2025-08-08T05:06:04.001369Z,78.102.168.111,25405,32.179.234.209,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,1217,135,93416,1
2025-08-08T05:06:04.001394Z,53.125.77.218,15967,197.43.253.75,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,2894,15,1755,16
2025-08-08T05:06:04.001420Z,238.206.147.1,50644,92.82.62.150,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1145,161,97434,0
2025-08-08T05:06:04.001446Z,40.46.226.40,23465,252.252.235.183,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1308,169,28211,2
2025-08-08T05:06:04.001472Z,44.164.42.11,51959,121.36.111.183,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,474,185,75211,1
2025-08-08T05:06:04.001497Z,141.157.250.25,25111,188.95.20.54,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2060,50,70981,16
2025-08-08T05:06:04.001535Z,242.218.115.141,32013,43.210.33.214,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2951,91,9217,0
2025-08-08T05:06:04.001563Z,245.223.240.30,36618,38.11.38.18,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,466,72,15469,1
2025-08-08T05:06:04.001590Z,133.79.225.244,13399,61.72.72.100,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,617,57,50280,0
2025-08-08T05:06:04.001616Z,100.214.86.85,40137,105.30.65.73,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2101,94,80250,16
2025-08-08T05:06:04.001642Z,201.19.103.239,18149,186.235.121.71,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,391,1,15716,1
2025-08-08T05:06:04.001668Z,60.218.34.21,59410,21.175.230.138,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1673,105,5558,2
2025-08-08T05:06:04.001695Z,175.75.37.147,34492,23.71.253.137,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2522,118,26214,2
2025-08-08T05:06:04.001720Z,243.222.93.62,58936,241.85.193.247,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,607,45,649,0
2025-08-08T05:06:04.001747Z,214.120.82.88,6497,102.194.210.50,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2149,190,93754,2
2025-08-08T05:06:04.001774Z,176.73.33.54,7786,172.128.239.21,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2787,98,49187,2
2025-08-08T05:06:04.001800Z,135.19.234.235,36495,145.4.29.223,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1267,85,70651,2
2025-08-08T05:06:04.001826Z,201.240.85.24,44305,14.218.13.210,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,747,126,53800,0
2025-08-08T05:06:04.001852Z,248.214.14.59,60891,23.198.189.30,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2867,200,57490,2
2025-08-08T05:06:04.001878Z,71.156.50.29,14872,81.248.190.142,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2490,86,92994,1
2025-08-08T05:06:04.001904Z,33.94.96.213,55275,5.212.222.175,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1474,35,56208,0
2025-08-08T05:06:04.001930Z,17.154.248.125,26300,184.3.15.18,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1213,189,43614,2
2025-08-08T05:06:04.001956Z,52.188.4.117,54878,245.186.210.5,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2876,131,46864,2
2025-08-08T05:06:04.002003Z,8.219.61.89,46355,14.124.49.39,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2952,56,33959,2
2025-08-08T05:06:04.002034Z,226.64.71.57,33650,112.191.91.142,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1182,27,81122,0
2025-08-08T05:06:04.002061Z,26.80.141.184,26310,135.19.102.254,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1402,90,42679,16
2025-08-08T05:06:04.002087Z,249.55.100.29,45587,140.120.43.137,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2768,66,39506,16
2025-08-08T05:06:04.002114Z,244.55.214.221,28787,98.140.77.35,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,748,1,62924,16
2025-08-08T05:06:04.002140Z,145.28.207.76,20407,68.67.28.184,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,386,146,80066,16
2025-08-08T05:06:04.002166Z,14.188.17.254,36114,238.103.142.38,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2843,69,79127,1
2025-08-08T05:06:04.002192Z,28.179.91.12,55104,114.238.212.125,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2019,59,43388,16
2025-08-08T05:06:04.002218Z,79.211.144.119,3884,66.99.191.228,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2919,109,39418,2
2025-08-08T05:06:04.002264Z,19.9.210.81,57779,230.172.63.148,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2200,47,53931,16
2025-08-08T05:06:04.002295Z,173.212.233.91,55407,201.116.172.206,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,83,166,41048,0
2025-08-08T05:06:04.002322Z,57.223.241.221,58037,237.63.56.252,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,315,159,67760,16
2025-08-08T05:06:04.002349Z,215.14.88.140,32486,220.235.56.220,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,78,51,15659,0
2025-08-08T05:06:04.002375Z,6.43.158.239,47090,240.248.247.145,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2783,174,86528,16
2025-08-08T05:06:04.002402Z,65.172.157.104,19846,123.126.112.163,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1744,145,97669,0
2025-08-08T05:06:04.002428Z,180.157.92.138,9511,190.23.149.51,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1935,184,26854,1
2025-08-08T05:06:04.002454Z,225.38.19.64,29261,216.74.247.18,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,358,26,37077,2
2025-08-08T05:06:04.002480Z,25.53.14.20,47005,190.52.135.3,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,209,90,41099,2
2025-08-08T05:06:04.002506Z,95.29.79.254,16076,178.83.185.188,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2529,195,51160,16
2025-08-08T05:06:04.002532Z,160.96.237.221,55951,86.47.4.126,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,1321,173,81169,16
2025-08-08T05:06:04.002558Z,179.35.77.147,43947,172.25.49.72,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1247,44,62194,0
2025-08-08T05:06:04.002583Z,241.142.65.117,45105,210.73.195.171,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,201,161,15042,16
2025-08-08T05:06:04.002609Z,11.107.220.233,9254,174.81.128.18,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2656,70,33887,1
2025-08-08T05:06:04.002658Z,74.36.133.46,17365,58.133.92.182,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,755,158,31013,16
2025-08-08T05:06:04.002687Z,43.190.19.102,12229,139.41.88.11,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1445,134,38282,1
2025-08-08T05:06:04.002713Z,35.224.197.91,11838,145.143.225.192,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1148,156,15081,0
2025-08-08T05:06:04.002740Z,142.167.198.32,9397,137.67.200.227,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,132,12,90743,2
2025-08-08T05:06:04.002766Z,222.155.16.18,36567,46.22.114.240,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,175,38,42706,1
2025-08-08T05:06:04.002792Z,236.225.188.37,59137,161.157.53.35,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1048,98,50222,0
2025-08-08T05:06:04.002817Z,148.247.239.40,11613,81.113.120.68,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,270,117,27413,0
2025-08-08T05:06:04.002844Z,254.80.56.75,5668,212.246.15.227,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,1248,144,71253,1
2025-08-08T05:06:04.002871Z,203.128.200.234,62472,191.46.67.185,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1506,180,25572,16
2025-08-08T05:06:04.002897Z,76.170.154.43,35428,133.203.123.41,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1087,22,72570,1
2025-08-08T05:06:04.002922Z,145.65.199.5,53746,68.70.17.187,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,216,50,74229,1
2025-08-08T05:06:04.002948Z,122.48.90.29,50901,223.153.134.182,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2652,50,38690,0
2025-08-08T05:06:04.002987Z,233.21.144.61,38929,75.121.235.6,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2855,187,6366,16
2025-08-08T05:06:04.003015Z,38.228.21.155,57262,159.238.216.168,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,385,150,43777,1
2025-08-08T05:06:04.003041Z,74.61.174.244,30607,16.200.69.242,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,1742,152,86149,1
2025-08-08T05:06:04.003067Z,1.96.121.35,60830,160.32.113.253,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1878,105,25871,2
2025-08-08T05:06:04.003093Z,163.67.156.142,48843,143.112.15.40,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2788,125,1155,1
2025-08-08T05:06:04.003118Z,104.203.150.65,44547,37.205.89.41,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,2698,66,37421,2
2025-08-08T05:06:04.003144Z,12.237.114.250,57040,68.168.235.216,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,387,80,1176,2
2025-08-08T05:06:04.003170Z,254.59.244.215,31839,233.80.155.106,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,2304,95,47372,2
2025-08-08T05:06:04.003196Z,74.169.2.191,40906,45.48.233.252,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,377,165,53356,16
2025-08-08T05:06:04.003221Z,24.254.19.203,61311,254.150.232.44,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,998,112,80457,2
2025-08-08T05:06:04.003248Z,177.145.34.73,21197,71.16.224.225,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,695,82,36208,16
2025-08-08T05:06:04.003274Z,1.40.201.86,64282,229.22.162.66,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,773,75,19312,16
2025-08-08T05:06:04.003300Z,193.25.232.76,24043,92.239.213.39,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1333,163,77481,2
2025-08-08T05:06:04.003326Z,228.79.159.217,40365,77.12.202.173,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1653,52,1304,2
2025-08-08T05:06:04.003352Z,88.87.136.38,17260,234.222.161.149,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,371,7,99027,1
2025-08-08T05:06:04.003378Z,56.70.127.10,22808,119.80.38.201,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,943,39,99037,1
2025-08-08T05:06:04.003403Z,155.3.45.179,21789,186.117.200.21,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2546,163,53581,0
2025-08-08T05:06:04.003429Z,162.120.134.178,2266,170.91.241.253,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1540,22,84615,2
2025-08-08T05:06:04.003455Z,64.137.179.221,16719,44.158.179.191,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,970,24,30493,2
2025-08-08T05:06:04.003480Z,8.219.57.53,56309,153.164.106.176,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,244,142,6638,1
2025-08-08T05:06:04.003506Z,224.90.218.50,51900,179.63.115.138,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,643,71,19419,16
2025-08-08T05:06:04.003532Z,48.91.195.40,52592,41.166.1.52,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,946,156,23164,2
2025-08-08T05:06:04.003558Z,97.151.115.84,11324,35.110.16.142,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1909,178,21220,2
2025-08-08T05:06:04.003584Z,247.130.53.74,8627,93.154.159.54,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2665,143,11947,16
2025-08-08T05:06:04.003610Z,198.153.192.1,23113,212.33.161.181,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1162,161,94668,1
2025-08-08T05:06:04.003636Z,19.63.168.183,25916,112.148.6.23,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1022,116,65380,0
2025-08-08T05:06:04.003674Z,195.171.79.159,34999,234.66.106.183,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1308,3,44934,16
2025-08-08T05:06:04.003723Z,195.177.81.176,34770,105.146.114.49,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,316,191,65327,16
2025-08-08T05:06:04.003753Z,230.47.169.89,3007,194.245.239.151,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,521,196,84701,16
2025-08-08T05:06:04.003779Z,167.163.188.31,48829,56.82.94.108,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,517,70,72534,16
2025-08-08T05:06:04.003806Z,187.76.207.23,60142,126.107.208.95,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,446,53,42241,1
2025-08-08T05:06:04.003831Z,223.178.223.213,39119,13.234.170.208,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1713,119,25268,16
2025-08-08T05:06:04.003859Z,222.142.221.210,55574,91.145.30.184,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1826,67,19875,0
2025-08-08T05:06:04.003885Z,231.78.206.70,14152,174.94.252.146,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,265,29,4101,16
2025-08-08T05:06:04.003912Z,42.148.77.92,51518,78.179.238.254,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,617,146,38241,1
2025-08-08T05:06:04.003939Z,73.80.190.157,65021,143.27.152.158,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,174,180,11779,0
2025-08-08T05:06:04.003966Z,194.171.227.191,43421,154.88.20.205,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1522,39,6215,2
2025-08-08T05:06:04.003991Z,39.121.181.48,39173,231.91.24.25,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2150,139,99504,16
2025-08-08T05:06:04.004017Z,170.37.141.138,54737,153.110.196.51,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1082,198,66588,0
2025-08-08T05:06:04.004043Z,65.41.39.225,26038,59.77.64.89,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,230,66,74197,16
2025-08-08T05:06:04.004069Z,128.145.21.217,56290,87.142.228.10,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2034,45,90859,0
2025-08-08T05:06:04.004094Z,250.64.160.102,61169,188.213.25.183,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,882,22,37549,2
2025-08-08T05:06:04.004120Z,179.123.239.243,13229,27.121.210.64,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1850,107,25739,0
2025-08-08T05:06:04.004146Z,62.254.146.152,53417,211.170.207.247,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,808,139,54615,0
2025-08-08T05:06:04.004172Z,32.65.191.54,24194,224.227.44.211,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,269,85,58612,2
2025-08-08T05:06:04.004198Z,172.214.199.167,17606,168.186.175.52,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1476,144,38832,1
2025-08-08T05:06:04.004223Z,251.129.129.79,55083,151.206.77.188,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1887,12,32761,2
2025-08-08T05:06:04.004249Z,10.220.244.129,34394,238.16.189.171,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2961,179,24690,1
2025-08-08T05:06:04.004275Z,163.179.113.70,9177,172.254.213.63,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,435,172,1040,2
2025-08-08T05:06:04.004300Z,19.251.216.175,29048,45.112.165.145,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,203,27,1737,1
2025-08-08T05:06:04.004326Z,121.217.50.118,11636,16.1.37.215,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,289,166,90843,1
2025-08-08T05:06:04.004352Z,149.52.225.228,46817,231.39.103.75,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1521,100,93266,1
2025-08-08T05:06:04.004390Z,215.112.115.89,27002,194.252.147.138,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2486,59,77184,2
2025-08-08T05:06:04.004419Z,49.20.234.109,1640,200.205.36.197,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1985,101,36172,0
2025-08-08T05:06:04.004446Z,99.60.232.224,60282,232.82.49.181,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,369,91,80379,0
2025-08-08T05:06:04.004472Z,101.41.57.181,58965,171.37.181.184,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,131,163,92336,1
2025-08-08T05:06:04.004499Z,48.33.154.69,51791,219.20.193.108,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,2714,11,88924,0
2025-08-08T05:06:04.004524Z,193.2.194.50,20021,139.159.207.118,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1927,61,56640,2
2025-08-08T05:06:04.004550Z,223.200.40.10,40509,197.136.66.50,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1434,174,12246,0
2025-08-08T05:06:04.004576Z,158.203.12.76,48318,251.128.178.117,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1888,47,25078,1
2025-08-08T05:06:04.004602Z,242.194.113.197,31380,161.225.144.178,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,911,101,87078,0
2025-08-08T05:06:04.004628Z,98.170.154.216,28155,176.105.127.104,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,411,28,42788,16
2025-08-08T05:06:04.004654Z,112.234.16.81,52063,20.173.75.124,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,1231,169,23058,16
2025-08-08T05:06:04.004680Z,179.226.31.109,57715,240.128.210.71,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1535,11,30537,16
2025-08-08T05:06:04.004728Z,19.59.88.140,32338,194.114.36.102,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,607,100,53662,0
2025-08-08T05:06:04.004756Z,72.227.38.141,27645,237.173.25.3,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1028,144,5309,0
2025-08-08T05:06:04.004783Z,29.26.172.214,4424,66.160.86.253,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,2566,141,87134,2
2025-08-08T05:06:04.004810Z,166.207.22.14,34007,185.36.145.236,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,794,194,66216,0
2025-08-08T05:06:04.004836Z,49.124.60.206,57404,208.204.25.58,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,1941,72,74778,16
2025-08-08T05:06:04.004862Z,140.150.37.1,58446,101.112.195.77,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1505,66,77081,1
2025-08-08T05:06:04.004888Z,176.94.1.194,16046,43.212.108.147,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1987,99,27707,2
2025-08-08T05:06:04.004914Z,179.129.239.248,51680,14.141.147.125,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1767,18,95032,0
2025-08-08T05:06:04.004939Z,73.89.71.146,46363,191.167.1.210,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,555,137,95065,2
2025-08-08T05:06:04.004965Z,134.49.100.132,48994,225.207.97.74,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,888,196,45443,0
2025-08-08T05:06:04.004991Z,38.82.124.252,38429,106.116.99.179,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1254,67,72772,1
2025-08-08T05:06:04.005017Z,206.248.188.217,4832,211.75.9.155,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1212,140,46443,1
2025-08-08T05:06:04.005043Z,213.99.57.122,27757,10.249.16.8,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2933,18,12805,16
