timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message
2025-08-06T19:47:24.878979Z,115.136.95.62,42741,33.194.135.124,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879004Z,81.110.130.64,14284,105.27.249.2,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.879028Z,179.223.94.215,65030,217.229.55.29,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879076Z,180.47.120.197,43065,153.235.61.105,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.879103Z,141.239.53.147,46368,167.247.249.142,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.879127Z,70.121.64.198,33980,6.41.201.105,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879152Z,185.20.179.105,50243,223.104.83.225,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879176Z,223.200.175.52,52546,22.12.181.119,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.879225Z,209.104.133.228,2779,47.171.178.150,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.879253Z,66.42.66.70,4783,142.74.55.237,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879278Z,172.204.28.248,12849,115.104.194.69,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879301Z,226.39.61.248,50217,166.66.53.218,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879325Z,239.165.6.250,63155,9.200.232.212,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879349Z,35.22.142.60,19777,224.44.184.94,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879373Z,54.153.232.73,12135,104.180.101.21,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879397Z,156.164.48.201,4987,48.243.177.238,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879421Z,38.104.81.186,52352,51.233.44.109,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879444Z,244.71.125.86,18541,53.195.1.166,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879468Z,202.206.6.227,8132,223.19.184.8,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879491Z,73.39.212.94,6763,154.6.156.22,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879515Z,86.151.225.23,21223,129.113.100.34,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879539Z,60.213.166.31,46808,51.191.237.217,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879562Z,69.11.94.194,21476,180.128.160.244,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879586Z,240.32.234.185,53324,224.201.3.1,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879610Z,229.10.217.83,31050,121.182.194.48,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879633Z,48.254.215.244,3753,208.105.21.199,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.879657Z,187.182.30.208,55776,17.172.90.170,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879681Z,10.23.49.185,60151,34.239.91.207,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879704Z,119.173.113.89,50570,114.205.179.130,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879728Z,120.138.189.29,46360,129.53.27.226,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.879751Z,126.96.83.72,47949,108.57.98.62,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879774Z,20.157.240.209,21692,189.48.131.54,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.879797Z,51.210.21.150,59468,102.95.140.82,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.879821Z,70.140.130.50,42323,23.78.211.110,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879844Z,23.221.123.23,7594,239.79.165.77,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879867Z,143.43.107.120,61053,6.56.177.244,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.879891Z,122.146.178.244,1460,244.135.4.63,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.879914Z,23.233.112.96,57959,227.142.183.129,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.879953Z,237.205.134.32,28196,127.55.250.132,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880003Z,135.208.38.45,2937,112.10.120.71,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880030Z,77.39.38.12,34254,48.219.126.18,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880054Z,100.230.150.104,30796,106.83.84.16,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880078Z,228.28.207.158,14993,64.120.187.195,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880102Z,200.98.99.202,44003,147.18.124.84,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880126Z,118.242.45.202,47334,202.4.44.123,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880150Z,151.219.96.74,9321,8.97.143.183,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880173Z,75.183.52.146,33911,156.154.111.159,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880196Z,204.6.115.110,12092,106.179.169.177,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.880220Z,46.138.78.94,59523,72.151.162.229,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880243Z,208.210.47.91,52042,14.91.211.112,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880267Z,38.119.120.238,1796,206.210.246.58,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880290Z,244.7.250.19,8306,22.73.128.59,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880313Z,205.76.212.145,32049,228.193.104.161,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880336Z,156.127.38.132,15182,226.232.85.210,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.880359Z,196.65.56.50,25237,125.253.83.90,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880383Z,216.222.167.26,27405,23.189.187.172,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880405Z,154.22.74.94,19797,139.174.124.122,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880428Z,50.128.199.120,7324,133.27.198.224,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880452Z,159.5.36.76,18487,79.250.248.4,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880475Z,196.60.125.191,3015,7.85.194.197,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880498Z,244.144.137.129,55535,126.17.135.122,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880521Z,248.89.174.247,17297,13.210.73.158,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880544Z,122.85.213.100,20432,76.10.102.17,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880567Z,39.47.127.38,40606,87.32.86.172,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880591Z,229.104.65.143,17514,124.157.229.57,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880614Z,68.169.254.194,32552,140.212.41.229,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.880637Z,86.145.95.112,32298,3.141.175.247,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880660Z,126.176.61.39,28006,62.137.103.206,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.880683Z,105.166.2.34,7930,44.35.35.222,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880706Z,146.32.234.153,29406,26.87.254.206,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880730Z,57.88.108.211,10188,227.76.152.177,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.880753Z,78.238.223.94,60694,249.230.237.157,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880777Z,51.219.55.175,55819,70.44.92.128,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880816Z,57.155.200.177,5629,206.184.4.137,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880842Z,27.67.16.135,27873,135.23.231.62,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.880866Z,48.235.189.224,49753,14.34.195.51,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.880890Z,99.135.30.104,57660,217.2.23.4,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.880913Z,241.17.130.18,48918,13.123.186.169,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.880936Z,128.113.109.174,17036,103.62.162.43,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.880980Z,225.205.254.25,3656,235.161.57.108,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881008Z,63.171.139.141,61857,73.30.30.212,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881032Z,32.141.23.87,40182,31.131.155.60,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881056Z,53.41.207.50,26896,93.36.34.239,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881079Z,178.46.222.95,10786,94.230.219.61,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881102Z,115.68.2.194,37713,68.172.187.210,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881126Z,39.32.61.206,9134,202.26.90.177,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881150Z,113.21.128.221,17234,85.70.160.200,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881174Z,103.158.196.232,15450,105.89.70.60,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881197Z,206.82.29.12,2779,190.176.248.15,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.881221Z,221.161.252.17,8021,72.160.14.209,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881244Z,183.163.91.152,5333,125.183.163.138,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881267Z,192.60.164.17,55483,73.81.128.250,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881291Z,32.237.39.94,55385,212.246.82.189,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881314Z,130.76.202.194,54454,30.180.64.244,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881337Z,145.123.233.127,60506,10.44.220.74,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881361Z,98.114.134.109,50898,208.33.175.246,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.881384Z,170.38.13.103,10595,52.33.45.22,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881407Z,82.64.130.223,40399,102.176.204.199,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881430Z,190.233.58.121,16637,108.166.75.254,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881453Z,27.111.58.177,25059,208.158.12.90,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881477Z,22.108.19.189,19019,87.124.219.91,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.881500Z,132.226.52.36,61794,29.59.127.65,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881523Z,16.55.210.162,49354,71.180.206.16,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881546Z,17.86.174.28,62683,205.2.138.181,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881570Z,19.32.245.228,59778,2.250.194.180,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.881593Z,38.21.87.78,16710,159.240.28.225,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881616Z,6.235.33.205,34852,122.70.240.242,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881639Z,4.244.102.55,7356,234.193.28.69,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.881677Z,6.160.145.73,5202,105.98.24.107,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.881703Z,247.173.106.137,38124,176.220.75.182,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881726Z,119.125.66.107,44787,224.64.176.119,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.881750Z,71.211.103.143,42711,79.61.219.155,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881773Z,165.102.35.16,34821,131.97.218.63,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881814Z,72.231.135.89,18619,49.198.77.147,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.881837Z,150.206.137.40,65162,179.12.15.200,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881883Z,93.230.137.117,61293,26.212.188.206,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881908Z,212.229.54.92,33285,123.217.104.152,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.881931Z,198.155.107.206,13632,113.253.37.172,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.881955Z,94.89.112.205,55461,114.176.216.35,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.881978Z,161.156.119.163,32792,250.67.131.204,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882001Z,5.17.31.82,5931,81.152.52.238,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882024Z,134.206.215.240,58316,198.246.144.111,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882047Z,19.152.102.148,29646,197.152.48.97,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882070Z,63.251.129.211,10223,189.190.33.108,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882093Z,79.114.252.253,49235,150.50.141.238,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882122Z,141.203.112.90,19362,142.123.67.114,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.882145Z,214.29.215.32,22269,95.162.111.69,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.882168Z,27.33.4.130,18815,116.185.243.52,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.882191Z,219.246.185.229,37780,19.44.13.160,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882214Z,6.1.162.108,11900,116.157.1.165,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882237Z,123.149.144.179,44049,191.36.211.48,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882260Z,19.235.184.152,5551,219.175.79.12,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882282Z,44.8.150.72,11518,44.226.56.117,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882305Z,44.164.90.46,19028,254.14.65.20,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.882328Z,183.72.99.22,47700,104.171.91.174,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882350Z,32.220.232.232,62745,198.230.77.224,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882373Z,10.195.198.60,19317,165.4.12.46,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882396Z,242.178.139.57,17534,49.166.195.17,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882419Z,67.212.193.139,56786,184.46.186.199,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882441Z,81.107.240.99,43628,55.83.192.250,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882464Z,245.116.20.108,24289,189.214.103.130,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882486Z,111.132.187.149,57728,232.4.6.2,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.882508Z,169.28.107.60,45685,50.221.231.120,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882545Z,182.115.63.77,22713,224.214.143.201,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882570Z,133.4.194.228,3742,122.122.133.40,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882594Z,72.243.158.140,11077,192.241.121.77,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882617Z,149.95.129.240,45043,117.91.236.59,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.882640Z,183.129.82.169,7755,72.74.189.19,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882663Z,102.213.179.95,34371,132.209.132.233,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882686Z,240.71.144.150,24371,228.28.98.214,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882729Z,50.105.172.80,31097,244.4.97.231,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.882756Z,61.27.32.117,65142,208.135.224.22,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882780Z,30.28.41.95,14299,228.177.53.36,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882803Z,200.47.53.10,63437,190.40.164.156,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.882826Z,89.51.12.112,35098,56.224.176.49,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882849Z,79.38.43.85,18515,208.110.228.103,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.882872Z,123.59.189.237,7162,173.101.49.28,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882895Z,71.119.149.52,35528,85.176.133.33,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.882918Z,212.12.37.6,1164,4.45.20.82,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.882941Z,242.162.214.60,64690,165.61.128.121,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.882964Z,43.4.69.227,31143,76.174.29.104,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.882988Z,168.168.96.153,17640,58.180.186.92,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883011Z,152.74.94.162,30853,157.147.41.83,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883034Z,235.159.242.129,10746,120.10.117.16,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883057Z,28.125.146.127,45564,161.115.119.79,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883081Z,171.55.126.21,20183,37.48.24.213,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883103Z,214.221.85.22,60103,210.62.87.137,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883126Z,100.231.218.171,14056,213.132.45.5,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883149Z,6.67.180.243,17933,95.249.55.214,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883172Z,91.196.207.52,12988,209.224.56.82,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883195Z,47.7.35.32,18653,93.12.48.61,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.883217Z,139.141.107.95,59095,35.110.31.180,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883240Z,48.209.245.5,49566,78.96.85.14,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883263Z,92.210.133.9,13155,106.166.83.244,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.883285Z,99.143.175.153,12382,5.98.168.241,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883308Z,171.215.99.216,39811,125.84.248.231,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883331Z,135.103.99.253,11059,234.170.118.162,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883353Z,131.201.163.62,30538,169.212.16.131,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883397Z,37.243.110.137,18558,250.69.46.99,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883423Z,86.248.239.2,14701,175.137.38.192,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883447Z,181.71.3.66,4686,58.28.61.52,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883470Z,176.98.214.237,40072,116.31.39.181,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883492Z,64.34.202.112,48816,14.4.117.86,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883514Z,36.97.243.217,22006,79.9.236.158,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883537Z,204.197.15.177,10667,57.164.211.89,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883560Z,133.192.119.165,59146,113.224.55.12,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883582Z,13.190.46.180,39808,138.178.66.129,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883606Z,150.146.73.89,38293,241.68.198.115,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883628Z,26.22.61.157,41410,160.170.69.42,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883651Z,201.72.131.53,26230,71.151.47.52,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883674Z,247.40.87.84,29917,204.32.237.133,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883719Z,180.254.228.58,12866,180.86.154.74,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883744Z,17.150.43.34,29699,116.176.252.232,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.883767Z,191.83.133.161,39160,104.91.148.33,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883790Z,162.219.25.188,13245,209.125.5.43,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883813Z,233.128.231.29,61104,3.249.34.15,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.883836Z,139.73.150.106,34291,128.114.250.157,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.883858Z,102.88.34.85,55704,20.98.91.116,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883881Z,61.168.210.228,35616,112.187.110.190,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883903Z,212.49.13.94,60269,225.109.210.252,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.883926Z,26.76.5.187,34121,222.15.22.174,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.883948Z,241.228.63.43,30860,196.19.52.127,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.883971Z,7.36.137.153,45452,240.57.113.150,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.883994Z,148.14.250.214,30745,229.176.247.131,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884016Z,175.243.88.68,11045,37.135.28.28,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.884039Z,117.72.197.100,60727,188.6.40.39,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884061Z,222.75.7.206,46387,214.240.123.48,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884084Z,194.251.46.165,41149,37.112.203.60,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
